Date,Close,declining,advancing,dec_vol,adv_vol
2018-06-04,2746.0,1023.0,1929.0,1225394175.0,2040640380.0
2018-06-05,2751.7,1201.0,1769.0,1535916826.0,1869080948.0
2018-06-06,2772.0,1055.0,1904.0,1016681034.0,2573273610.0
2018-06-07,2773.8,1345.0,1609.0,1654931530.0,1985009399.0
2018-06-08,2779.1,1219.0,1741.0,1026531237.0,2044457883.0
2018-06-11,2782.0,1318.0,1624.0,1154117787.0,2033941983.0
2018-06-12,2784.0,1481.0,1463.0,1495523782.0,1768771477.0
2018-06-13,2773.5,1963.0,999.0,2555196512.0,1152860248.0
2018-06-14,2782.5,1264.0,1675.0,1670151557.0,1768951500.0
2018-06-15,,1545.0,1403.0,3126640752.0,2193057237.0
2018-06-18,2779.5,1304.0,1657.0,1324031336.0,1888142499.0
2018-06-19,2766.3,1686.0,1261.0,2059182920.0,1493022662.0
2018-06-20,2772.0,1153.0,1807.0,1292562937.0,1958359911.0
2018-06-21,2752.0,2014.0,946.0,2267930854.0,975458313.0
2018-06-22,2759.5,994.0,1962.0,1772971534.0,3426545203.0
2018-06-25,2723.0,2262.0,720.0,2842069655.0,774418665.0
2018-06-26,2728.5,1175.0,1800.0,1301562151.0,2171697669.0
2018-06-27,2704.3,2130.0,857.0,2518014168.0,1207160424.0
2018-06-28,2719.0,1194.0,1787.0,1242428391.0,2160779985.0
2018-06-29,2723.3,1237.0,1725.0,1660588158.0,1826183635.0
2018-07-02,2727.0,1361.0,1618.0,1630406007.0,1373530788.0
2018-07-03,2713.5,1071.0,1858.0,699687536.0,1130059313.0
2018-07-05,2738.7,788.0,2211.0,678430019.0,2224826405.0
2018-07-06,2763.3,764.0,2195.0,428147202.0,2096324783.0
2018-07-09,2787.5,1089.0,1897.0,881336772.0,2132445199.0
2018-07-10,2796.5,1455.0,1515.0,1255858388.0,1730285713.0
2018-07-11,2773.5,2113.0,843.0,2322399317.0,587169588.0
2018-07-12,2798.8,1142.0,1833.0,1004798830.0,1714818391.0
2018-07-13,2803.5,1504.0,1458.0,1402000005.0,1125993875.0
2018-07-16,2797.0,1952.0,1001.0,1683574552.0,1083719199.0
2018-07-17,2811.0,1249.0,1693.0,1206332197.0,1759732952.0
2018-07-18,2815.0,1356.0,1607.0,1353782262.0,1686962042.0
2018-07-19,2805.0,1185.0,1771.0,1675212698.0,1499115597.0
2018-07-20,2800.5,1547.0,1374.0,1787791788.0,1373856060.0
2018-07-23,2812.3,1683.0,1257.0,1456974577.0,1372850979.0
2018-07-24,2820.5,1609.0,1343.0,1474362561.0,1829744089.0
2018-07-25,2841.5,1114.0,1853.0,1292191809.0,2210947286.0
2018-07-26,2842.5,1219.0,1740.0,1571393250.0,2004937580.0
2018-07-27,2817.0,2005.0,953.0,2029828857.0,1340833878.0
2018-07-30,2803.0,1581.0,1375.0,1461158513.0,1721427243.0
2018-07-31,2824.0,976.0,2010.0,1370535750.0,2450812042.0
2018-08-01,2810.5,1857.0,1112.0,2254927076.0,1197491659.0
2018-08-02,2828.5,1197.0,1749.0,1520637472.0,1914375624.0
2018-08-03,2839.2,1219.0,1739.0,1042921975.0,1950005540.0
2018-08-06,2850.1,1194.0,1767.0,1233293882.0,1576864803.0
2018-08-07,2860.0,1382.0,1566.0,1387140148.0,1692141966.0
2018-08-08,2856.0,1559.0,1350.0,1689686533.0,1190711091.0
2018-08-09,2854.0,1449.0,1469.0,1698833424.0,1290406259.0
2018-08-10,2836.5,1946.0,988.0,2218219403.0,832314020.0
2018-08-13,2825.3,1922.0,1032.0,2411554369.0,700325495.0
2018-08-14,2841.0,830.0,2153.0,806425379.0,2123952068.0
2018-08-15,2821.0,1999.0,976.0,2779028724.0,834468620.0
2018-08-16,2844.2,755.0,2206.0,818341422.0,2344134374.0
2018-08-17,2852.5,896.0,2057.0,630418114.0,2259512380.0
2018-08-20,2858.8,922.0,2028.0,794490103.0,1868882394.0
2018-08-21,2861.5,1054.0,1906.0,1102593922.0,1975557830.0
2018-08-22,2861.0,1402.0,1507.0,1259557015.0,1356109972.0
2018-08-23,2858.0,1914.0,1025.0,1858837380.0,825245803.0
2018-08-24,2876.5,878.0,2013.0,769449138.0,1746992001.0
2018-08-27,2898.7,1128.0,1822.0,743249573.0,2043836750.0
2018-08-28,2899.3,1544.0,1383.0,1531947717.0,1050433456.0
2018-08-29,2914.5,1176.0,1728.0,1054406296.0,1642234322.0
2018-08-30,2901.5,1874.0,1043.0,2062422368.0,658937425.0
2018-08-31,2905.5,1351.0,1569.0,1474618962.0,1350789048.0
2018-09-04,2898.5,1913.0,1052.0,2034955753.0,974205810.0
2018-09-05,2888.5,1626.0,1316.0,1559689969.0,1615642393.0
2018-09-06,2879.5,1316.0,927.0,1018754403.0,565755691.0
2018-09-07,2874.5,1984.0,960.0,1723752926.0,1192676918.0
2018-09-10,2880.5,1120.0,1803.0,1184455203.0,1485864623.0
2018-09-11,2889.8,1422.0,1509.0,1232443903.0,1576325480.0
2018-09-12,2888.3,1299.0,1633.0,1196684426.0,2033318531.0
2018-09-13,2904.5,1277.0,1679.0,1443367691.0,1754363327.0
2018-09-14,2906.5,1418.0,1509.0,1474581638.0,1605750947.0
2018-09-17,2891.0,1782.0,1145.0,1436255904.0,1448950693.0
2018-09-18,2906.0,1317.0,1653.0,1045016389.0,1947618457.0
2018-09-19,2909.0,1647.0,1303.0,1199955271.0,2018424240.0
2018-09-20,2933.0,969.0,1998.0,720736064.0,2549778157.0
2018-09-21,,1440.0,1471.0,2456636068.0,3015772574.0
2018-09-24,2925.8,2005.0,967.0,2320313020.0,1002991454.0
2018-09-25,2921.0,1650.0,1307.0,1756639009.0,1494799736.0
2018-09-26,2912.0,1858.0,1091.0,2411542205.0,940259292.0
2018-09-27,2919.8,1306.0,1633.0,1435575699.0,1563466223.0
2018-09-28,2919.8,1305.0,1658.0,1676778563.0,1650531865.0
2018-10-01,2930.3,1794.0,1215.0,1447610770.0,1855247489.0
2018-10-02,2928.5,1801.0,1178.0,1791520685.0,1539581034.0
2018-10-03,2931.7,1527.0,1475.0,1300137444.0,2172747725.0
2018-10-04,2908.0,2417.0,625.0,2225801787.0,1192444896.0
2018-10-05,2894.3,2018.0,990.0,2050220670.0,1213921068.0
2018-10-08,2893.5,1481.0,1502.0,1122969798.0,2181273420.0
2018-10-09,2888.0,1567.0,1412.0,1983626506.0,1464805347.0
2018-10-10,2779.8,2686.0,342.0,4062158247.0,417619976.0
2018-10-11,2744.5,2386.0,640.0,4045522466.0,821610573.0
2018-10-12,2767.5,1280.0,1729.0,1399133355.0,2529303466.0
2018-10-15,2749.0,1224.0,1773.0,1357314545.0,1884760693.0
2018-10-16,2817.0,464.0,2566.0,598963913.0,2797716312.0
2018-10-17,2815.5,1857.0,1106.0,1856646125.0,1412535250.0
2018-10-18,2772.0,2285.0,707.0,2913761003.0,670893007.0
2018-10-19,2768.0,1521.0,1454.0,1679380622.0,1826122994.0
2018-10-22,2756.5,1758.0,1239.0,2177420876.0,1052254809.0
2018-10-23,2746.5,2090.0,929.0,2969286213.0,1328045890.0
2018-10-24,2665.0,2341.0,682.0,4050334892.0,589485314.0
2018-10-25,2685.0,829.0,2178.0,1239776190.0,3339013565.0
2018-10-26,2669.0,2163.0,831.0,3526257644.0,1187880499.0
2018-10-29,2643.5,1723.0,1275.0,2781929045.0,1861406601.0
2018-10-30,2684.5,899.0,2098.0,1308361008.0,3753770156.0
2018-10-31,2706.5,1205.0,1806.0,1862399571.0,3180843150.0
2018-11-01,2737.5,750.0,2262.0,1427801456.0,3239295380.0
2018-11-02,2724.7,1704.0,1285.0,2421713890.0,1759588971.0
2018-11-05,2739.0,1064.0,1930.0,1078496819.0,2479210083.0
2018-11-06,2758.3,1125.0,1867.0,1266670632.0,2178509728.0
2018-11-07,2816.0,733.0,2281.0,908058686.0,2934700979.0
2018-11-08,2809.3,1584.0,1408.0,2347163125.0,1236560398.0
2018-11-09,2778.5,2009.0,960.0,2765404390.0,1152667951.0
2018-11-12,2729.0,2189.0,792.0,3024381306.0,609285572.0
2018-11-13,2727.5,1552.0,1447.0,2058834821.0,1961895376.0
2018-11-14,2697.5,1802.0,1199.0,2676793582.0,1627736102.0
2018-11-15,2735.0,1289.0,1712.0,1383511470.0,2387106170.0
2018-11-16,2744.0,1408.0,1566.0,1865445012.0,2029477235.0
2018-11-19,2696.5,2197.0,790.0,2504121712.0,1140308275.0
2018-11-20,2639.5,2556.0,471.0,3792298751.0,500984605.0
2018-11-21,2648.5,777.0,2202.0,708300429.0,2481973718.0
2018-11-23,2630.0,1613.0,1301.0,1122174108.0,504182597.0
2018-11-26,2670.5,1092.0,1900.0,910621695.0,2499767132.0
2018-11-27,2683.8,1835.0,1165.0,1916824719.0,1495053510.0
2018-11-28,2742.0,591.0,2407.0,448168988.0,3474184752.0
2018-11-29,2744.0,1590.0,1410.0,1999127780.0,1517724983.0
2018-11-30,2764.5,1382.0,1630.0,2087901920.0,2442073876.0
2018-12-03,2790.5,793.0,2205.0,967471093.0,3174224758.0
2018-12-04,2702.0,2543.0,498.0,4164270936.0,291172556.0
2018-12-05,,2542.0,498.0,4200000000.0,293940000.0
2018-12-06,2692.0,1845.0,1166.0,3286238058.0,1804513326.0
2018-12-07,2635.5,2042.0,932.0,3344220093.0,778551797.0
2018-12-10,2643.5,2024.0,975.0,3010924436.0,1066103807.0
2018-12-11,2640.5,1649.0,1345.0,2265953739.0,1567781275.0
2018-12-12,2653.0,1043.0,1973.0,1194260486.0,2741269749.0
2018-12-13,2648.5,1911.0,1068.0,2252313392.0,1574530608.0
2018-12-14,2602.0,2325.0,669.0,3208742427.0,783007261.0
2018-12-17,2552.0,2628.0,403.0,3947493401.0,617815159.0
2018-12-18,2538.0,1636.0,1370.0,2298127389.0,2034304868.0
2018-12-19,2505.0,2169.0,827.0,3928608278.0,1142503896.0
2018-12-20,2483.0,2449.0,580.0,4577081375.0,932530009.0
2018-12-21,,2349.0,676.0,6358730713.0,991800791.0
2018-12-24,2340.0,2354.0,630.0,2247737111.0,297065738.0
2018-12-26,2473.0,383.0,2646.0,167660447.0,4044532828.0
2018-12-27,2495.0,1376.0,1619.0,1508335392.0,2446172983.0
2018-12-28,2486.0,1069.0,1935.0,1672045165.0,1945398043.0
2018-12-31,2512.0,868.0,2153.0,1084241472.0,2319216102.0
2019-01-02,2511.5,909.0,2111.0,1110773169.0,2545811071.0
2019-01-03,2449.0,1742.0,1242.0,2536076894.0,1248001361.0
2019-01-04,2531.0,276.0,2732.0,189405711.0,3987383376.0
2019-01-07,2550.5,650.0,2371.0,792068911.0,3272190054.0
2019-01-08,2571.8,681.0,2324.0,1213437667.0,2831056944.0
2019-01-09,2583.5,962.0,2008.0,994627959.0,2975051885.0
2019-01-10,2594.5,1154.0,1814.0,1586776985.0,2054736169.0
2019-01-11,2596.0,1281.0,1675.0,1341217826.0,1945735414.0
2019-01-14,2580.5,1873.0,1104.0,1991525600.0,1589546089.0
2019-01-15,2606.0,1070.0,1891.0,1400631309.0,2145794590.0
2019-01-16,2612.8,1116.0,1816.0,1371387690.0,2352719137.0
2019-01-17,2635.0,863.0,2104.0,948410257.0,2799720594.0
2019-01-18,2671.0,774.0,2218.0,666081086.0,3298555931.0
2019-01-22,2631.5,2308.0,685.0,3259133982.0,608678272.0
2019-01-23,2638.0,1499.0,1446.0,1696892258.0,1566472754.0
2019-01-24,2633.7,961.0,2002.0,1170183801.0,2196372278.0
2019-01-25,2663.0,688.0,2271.0,861981088.0,2904517816.0
2019-01-28,2642.2,1617.0,1340.0,2113149756.0,1417792544.0
2019-01-29,2640.5,1283.0,1647.0,1444402028.0,1979192294.0
2019-01-30,2682.5,620.0,2389.0,792700811.0,3039303885.0
2019-01-31,2708.5,949.0,2055.0,1766796692.0,3083766482.0
2019-02-01,2704.5,1262.0,1684.0,1649338071.0,2009165639.0
2019-02-04,2720.5,959.0,1988.0,973300102.0,2318969691.0
2019-02-05,2730.0,1079.0,1849.0,1377295517.0,2096472499.0
2019-02-06,2730.0,1774.0,1183.0,2143355962.0,1247982166.0
2019-02-07,2704.5,2024.0,922.0,2938950727.0,1090744163.0
2019-02-08,2706.5,1523.0,1414.0,1939239672.0,1617896480.0
2019-02-11,2707.7,1017.0,1934.0,1319322044.0,1965939545.0
2019-02-12,2744.5,734.0,2218.0,869351703.0,2865073535.0
2019-02-13,2749.5,1035.0,1907.0,1289837740.0,2294893436.0
2019-02-14,2743.5,1356.0,1577.0,1879042696.0,1873154856.0
2019-02-15,2777.2,656.0,2293.0,581387482.0,2975255945.0
2019-02-19,2778.0,1068.0,1879.0,1221240136.0,2201090975.0
2019-02-20,2787.0,1162.0,1784.0,1480439162.0,2310946083.0
2019-02-21,2774.5,1785.0,1136.0,2379348153.0,1146665387.0
2019-02-22,2791.5,807.0,2145.0,1147309311.0,2140793636.0
2019-02-25,2796.5,1487.0,1453.0,1670776407.0,2062790776.0
2019-02-26,2791.5,1724.0,1213.0,2021905256.0,1565521685.0
2019-02-27,2795.0,1385.0,1530.0,1621791860.0,2066140648.0
2019-02-28,2789.5,1591.0,1340.0,2610853238.0,1707035578.0
2019-03-01,2805.0,1044.0,1895.0,1410562836.0,2458195931.0
2019-03-04,2791.5,1625.0,1291.0,2237128897.0,1620105690.0
2019-03-05,2791.5,1524.0,1382.0,2002223369.0,1540608410.0
2019-03-06,2772.0,2185.0,763.0,3193062028.0,532938996.0
2019-03-07,2750.0,2045.0,893.0,2752885122.0,1070587032.0
2019-03-08,2746.0,1595.0,1311.0,1923424786.0,1415869688.0
2019-03-11,2783.0,617.0,2350.0,619859126.0,3086159997.0
2019-03-12,2792.0,1199.0,1719.0,1278271385.0,2008550384.0
2019-03-13,2812.0,930.0,2009.0,782675603.0,2920668342.0
2019-03-14,2807.0,1563.0,1381.0,1869448516.0,1489724152.0
2019-03-15,,1208.0,1707.0,2474953947.0,3303082925.0
2019-03-18,2841.0,955.0,1995.0,998816632.0,2520560685.0
2019-03-19,2836.0,1763.0,1173.0,1962417466.0,1589571842.0
2019-03-20,2827.0,1618.0,1302.0,2169045217.0,1501388414.0
2019-03-21,2863.0,834.0,2105.0,1230690360.0,2292583273.0
2019-03-22,2810.5,2395.0,580.0,3675916457.0,535471335.0
2019-03-25,2806.5,1392.0,1509.0,1670471778.0,1575540495.0
2019-03-26,2823.5,771.0,2165.0,663854793.0,2554385586.0
2019-03-27,2810.5,1585.0,1341.0,2171055517.0,1081810901.0
2019-03-28,2821.0,931.0,2003.0,1048793615.0,2014963287.0
2019-03-29,2840.0,1124.0,1800.0,1198077009.0,2385851355.0
2019-04-01,2870.0,715.0,2262.0,758477519.0,2701045126.0
2019-04-02,2867.0,1605.0,1327.0,1680312931.0,1472600513.0
2019-04-03,2880.2,1198.0,1702.0,1739527344.0,1728934514.0
2019-04-04,2883.0,1017.0,1912.0,816358710.0,2166503071.0
2019-04-05,2896.0,826.0,2099.0,751620952.0,2291681110.0
2019-04-08,2898.5,1430.0,1501.0,1274075036.0,1695539970.0
2019-04-09,2882.5,2203.0,737.0,2342462668.0,645634509.0
2019-04-10,2894.5,784.0,2161.0,1149718760.0,1884033804.0
2019-04-11,2892.0,1336.0,1591.0,1646726964.0,1204410416.0
2019-04-12,2912.3,1060.0,1864.0,1335956896.0,2267767066.0
2019-04-15,2909.5,1577.0,1351.0,1829659083.0,1216579975.0
2019-04-16,2911.0,1468.0,1461.0,1639659083.0,1556579975.0
2019-04-17,2900.0,1730.0,1193.0,2064078776.0,1465524472.0
2019-04-18,2909.5,1493.0,1430.0,1651572585.0,1735807621.0
2019-04-22,2912.5,1731.0,1220.0,1587072999.0,1369830277.0
2019-04-23,2938.0,741.0,2198.0,944767927.0,2603943343.0
2019-04-24,2931.0,1449.0,1455.0,2004226593.0,1387677159.0
2019-04-25,2926.0,1865.0,1044.0,2281321011.0,1103287128.0
2019-04-26,2941.5,953.0,1972.0,922807387.0,2270257119.0
2019-04-29,2943.0,1168.0,1772.0,1392002828.0,1659135259.0
2019-04-30,2951.0,1333.0,1612.0,1855173131.0,2000661342.0
2019-05-01,2923.5,1863.0,1086.0,2819128828.0,792725324.0
2019-05-02,2917.7,1584.0,1331.0,2234556805.0,1476276011.0
2019-05-03,2947.5,654.0,2283.0,596637489.0,2702384602.0
2019-05-06,2932.0,1680.0,1220.0,1947526514.0,1168682043.0
2019-05-07,2891.0,2405.0,539.0,3130308928.0,592177386.0
2019-05-08,2887.0,1550.0,1359.0,1832818283.0,1595219529.0
2019-05-09,2873.0,1676.0,1223.0,2288031358.0,1282920447.0
2019-05-10,2887.0,1013.0,1911.0,1576612646.0,1897941639.0
2019-05-13,2806.5,2493.0,492.0,3507322908.0,346401827.0
2019-05-14,2839.5,714.0,2244.0,680498704.0,2587006824.0
2019-05-15,2854.0,979.0,1940.0,1276495318.0,1725437019.0
2019-05-16,2878.5,904.0,2035.0,1076097247.0,2168693154.0
2019-05-17,2862.0,2143.0,743.0,2431197714.0,822520098.0
2019-05-20,2843.0,1923.0,972.0,1999690192.0,1239512924.0
2019-05-21,2866.0,607.0,2324.0,577837694.0,2664992642.0
2019-05-22,2857.0,1830.0,1112.0,2198823986.0,956855442.0
2019-05-23,2819.0,2277.0,672.0,3140000000.0,837460000.0
2019-05-24,2831.5,940.0,1973.0,1110780754.0,1733085725.0
2019-05-28,2805.5,1989.0,970.0,3320000000.0,1070000000.0
2019-05-29,2780.0,1986.0,972.0,2550000000.0,1240000000.0
2019-05-30,2789.5,1394.0,1561.0,1890000000.0,1460000000.0
2019-05-31,2752.0,2046.0,920.0,3026317671.0,945201091.0
2019-06-03,2749.0,1044.0,1934.0,1110000000.0,2970000000.0
2019-06-04,2805.5,555.0,2436.0,434640000.0,3540000000.0
2019-06-05,2827.0,1460.0,1493.0,2120000000.0,1520000000.0
2019-06-06,2845.5,1240.0,1708.0,1380000000.0,2200000000.0
2019-06-07,2874.5,773.0,2190.0,1060000000.0,2200000000.0
2019-06-10,2889.0,1166.0,1781.0,1420000000.0,1850000000.0
2019-06-11,2886.5,1462.0,1487.0,1410000000.0,2000000000.0
2019-06-12,2881.5,1553.0,1379.0,1890000000.0,1200000000.0
2019-06-13,2893.5,834.0,2119.0,768520000.0,2460000000.0
2019-06-14,2891.0,1729.0,1195.0,2000000000.0,1070000000.0
2019-06-17,2892.0,1317.0,1607.0,1280000000.0,1570000000.0
2019-06-18,2920.5,837.0,2119.0,699030000.0,2830000000.0
2019-06-19,2928.5,1164.0,1755.0,1430000000.0,1960000000.0
2019-06-20,2954.0,808.0,2143.0,873000000.0,3170000000.0
2019-06-21,2950.0,1847.0,1093.0,3350000000.0,1970000000.0
2019-06-24,2952.5,1809.0,1152.0,2060000000.0,1170000000.0
2019-06-25,2922.5,1966.0,985.0,2690000000.0,961470000.0
2019-06-26,2918.5,1391.0,1574.0,1600000000.0,2060000000.0
2019-06-27,2930.5,836.0,2134.0,1030000000.0,2250000000.0
2019-06-28,2955.0,803.0,2175.0,1370000000.0,4730000000.0
2019-07-01,2967.5,1224.0,1736.0,1320000000.0,2320000000.0
2019-07-02,2979.5,1353.0,1619.0,1740000000.0,1530000000.0
2019-07-03,3000.0,792.0,2101.0,771650000.0,2250000000.0
2019-07-05,2990.5,1512.0,1429.0,1020000000.0,1450000000.0
2019-07-08,2979.0,1866.0,1064.0,2090000000.0,886050000.0
2019-07-09,2982.0,1398.0,1519.0,1410000000.0,1660000000.0
2019-07-10,2997.5,1107.0,1834.0,1280000000.0,1960000000.0
2019-07-11,3003.5,1454.0,1470.0,1700000000.0,1480000000.0
2019-07-12,3015.5,1007.0,1923.0,1010000000.0,2000000000.0
2019-07-15,3017.5,1490.0,1419.0,1770000000.0,1160000000.0
2019-07-16,3007.0,1412.0,1514.0,1960000000.0,1430000000.0
2019-07-17,2985.0,1836.0,1091.0,2220000000.0,1020000000.0
2019-07-18,2997.5,1320.0,1624.0,1620000000.0,1850000000.0
2019-07-19,2977.0,1667.0,1259.0,1960000000.0,1360000000.0
2019-07-22,2988.5,1538.0,1380.0,1490000000.0,1600000000.0
2019-07-23,3008.3,973.0,1966.0,989280000.0,2480000000.0
2019-07-24,3021.5,815.0,2156.0,966630000.0,2540000000.0
2019-07-25,3006.5,2148.0,794.0,2740000000.0,972150000.0
2019-07-26,3024.0,927.0,2004.0,1110000000.0,2200000000.0
2019-07-29,3021.5,1447.0,1499.0,2020000000.0,1300000000.0
2019-07-30,3012.5,1206.0,1732.0,1580000000.0,2100000000.0
2019-07-31,2979.0,1890.0,1076.0,3460000000.0,1310000000.0
2019-08-01,2951.0,1958.0,1017.0,3720000000.0,1150000000.0
2019-08-02,2932.5,1811.0,1149.0,2640000000.0,1320000000.0
2019-08-05,2834.0,2724.0,288.0,4290000000.0,389980000.0
2019-08-06,2876.0,923.0,2054.0,1600000000.0,2650000000.0
2019-08-07,2881.0,1588.0,1360.0,2450000000.0,2130000000.0
2019-08-08,2940.3,513.0,2463.0,586570000.0,3680000000.0
2019-08-09,2919.0,1946.0,982.0,2610000000.0,741340000.0
2019-08-12,2880.5,2039.0,906.0,2370000000.0,495580000.0
2019-08-13,2931.5,827.0,2135.0,1070000000.0,2860000000.0
2019-08-14,2841.0,2516.0,493.0,4240000000.0,219790000.0
2019-08-15,2848.5,1386.0,1567.0,2560000000.0,1580000000.0
2019-08-16,2891.5,622.0,2344.0,399940000.0,3250000000.0
2019-08-19,2924.2,720.0,2225.0,764290000.0,2590000000.0
2019-08-20,2899.5,0.0,0.0,0.0,0.0
2019-08-21,2929.0,850.0,2096.0,908330000.0,2190000000.0
2019-08-22,2922.5,1561.0,1370.0,1470000000.0,1470000000.0
2019-08-23,2855.5,2528.0,423.0,3660000000.0,419060000.0
2019-08-26,2884.0,972.0,1968.0,814450000.0,2110000000.0
2019-08-27,2865.0,1947.0,1009.0,2530000000.0,1120000000.0
2019-08-28,2889.8,840.0,2095.0,578470000.0,2610000000.0
2019-08-29,2927.0,661.0,2295.0,538320000.0,2680000000.0
2019-08-30,2920.5,1233.0,1659.0,1190000000.0,1860000000.0
2019-09-03,2906.0,1820.0,1135.0,2430000000.0,1130000000.0
2019-09-04,2938.5,565.0,2379.0,394550000.0,2870000000.0
2019-09-05,2972.0,996.0,1978.0,925690000.0,3080000000.0
2019-09-06,2981.5,1244.0,1666.0,1500000000.0,1720000000.0
2019-09-09,2978.2,1132.0,1809.0,1200000000.0,2970000000.0
2019-09-10,2978.5,1218.0,1712.0,1570000000.0,2910000000.0
2019-09-11,3002.0,828.0,2100.0,970190000.0,2900000000.0
2019-09-12,3012.5,1436.0,1497.0,2120000000.0,1770000000.0
2019-09-13,3008.5,1604.0,1362.0,1670000000.0,2000000000.0
